Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Latitude,Longitude,Location,Count
E20028668,PM,PERMIT-BURNING OR OTHER,28 AV WB NW / SILVER BERRY RD NW,6443,TAMARACK,,,,,,,,May 18 2020,16:47:00,53.462078087279444,-113.36891309483762,"(53.462078087279444, -113.36891309483762)",1
E20028635,MD,MEDICAL,No location,4060,BRITANNIA YOUNGSTOWN,May 18 2020,00:55:32,2020,MAY,05,18,Monday,May 18 2020,02:32:02,53.54252743572953,-113.59674667341216,"(53.54252743572953, -113.59674667341216)",1
E20028648,CA,CITIZEN ASSIST,STANTON DR SW / ELLERSLIE RD SW,6213,SUMMERSIDE,May 18 2020,05:24:15,2020,MAY,05,18,Monday,May 18 2020,05:37:48,53.42483470050348,-113.45529063152395,"(53.42483470050348, -113.45529063152395)",1
E20028646,MD,MEDICAL,No location,6270,GOLD BAR,May 18 2020,04:52:08,2020,MAY,05,18,Monday,May 18 2020,06:16:38,53.54415872944307,-113.41362112780256,"(53.54415872944307, -113.41362112780256)",1
E20028750,AL,ALARMS,19 AV NW / 20 AV NW,5250,KEHEEWIN,May 18 2020,21:50:16,2020,MAY,05,18,Monday,May 18 2020,22:30:49,53.44971562308544,-113.50016715178592,"(53.44971562308544, -113.50016715178592)",1
E20028631,MD,MEDICAL,No location,1030,CENTRAL MCDOUGALL,May 18 2020,00:28:26,2020,MAY,05,18,Monday,May 18 2020,02:27:17,53.55214464706457,-113.5010989941584,"(53.55214464706457, -113.5010989941584)",1
E20028721,MD,MEDICAL,103A AV WB NW / 104 AV NW,1020,BOYLE STREET,May 18 2020,17:53:15,2020,MAY,05,18,Monday,May 18 2020,18:57:13,53.548964043368755,-113.47554501145136,"(53.548964043368755, -113.47554501145136)",1
E20028755,CA,CITIZEN ASSIST,157 ST NW / 158 ST NW,4060,BRITANNIA YOUNGSTOWN,May 18 2020,22:24:33,2020,MAY,05,18,Monday,May 18 2020,23:08:12,53.54162251870368,-113.59279458159172,"(53.54162251870368, -113.59279458159172)",1
E20028716,MD,MEDICAL,No location,3060,CAERNARVON,May 18 2020,17:03:29,2020,MAY,05,18,Monday,May 18 2020,18:56:53,53.61400048031562,-113.52781601957498,"(53.61400048031562, -113.52781601957498)",1
E20028756,HZ,HAZARDOUS MATERIALS,No location,4090,CANORA,May 18 2020,22:27:13,2020,MAY,05,18,Monday,May 18 2020,22:38:25,53.54548662696921,-113.58970274378386,"(53.54548662696921, -113.58970274378386)",1
E20028745,MD,MEDICAL,No location,6030,BISSET,May 18 2020,20:53:31,2020,MAY,05,18,Monday,May 18 2020,23:10:12,53.45587293834106,-113.40856575626535,"(53.45587293834106, -113.40856575626535)",1
E20028701,MD,MEDICAL,No location,1140,MCCAULEY,May 18 2020,14:43:20,2020,MAY,05,18,Monday,May 18 2020,16:15:52,53.55012233835143,-113.49323945737078,"(53.55012233835143, -113.49323945737078)",1
E20028665,MD,MEDICAL,No location,3250,KENSINGTON,May 18 2020,09:27:38,2020,MAY,05,18,Monday,May 18 2020,11:32:27,53.59897596618444,-113.52104003376746,"(53.59897596618444, -113.52104003376746)",1
E20028696,MD,MEDICAL,No location,2580,NORTHMOUNT,May 18 2020,13:51:21,2020,MAY,05,18,Monday,May 18 2020,15:07:17,53.605539172901196,-113.48896970032469,"(53.605539172901196, -113.48896970032469)",1
E20028714,CA,CITIZEN ASSIST,88 ST SW / SUZANNA CRES SW,6213,SUMMERSIDE,May 18 2020,16:42:58,2020,MAY,05,18,Monday,May 18 2020,16:57:30,53.41213512528275,-113.4678480993141,"(53.41213512528275, -113.4678480993141)",1
E20028727,MD,MEDICAL,No location,3240,INGLEWOOD,May 18 2020,18:34:14,2020,MAY,05,18,Monday,May 18 2020,19:15:10,53.56380872941952,-113.53798015106207,"(53.56380872941952, -113.53798015106207)",1
E20028735,MD,MEDICAL,106 AV NW / 107 AV EB NW,4060,BRITANNIA YOUNGSTOWN,May 18 2020,19:08:04,2020,MAY,05,18,Monday,May 18 2020,21:16:25,53.549781006704606,-113.59036239649798,"(53.549781006704606, -113.59036239649798)",1
E20028720,OF,OUTSIDE FIRE,No location,2100,BEVERLY HEIGHTS,May 18 2020,17:29:59,2020,MAY,05,18,Monday,May 18 2020,17:42:54,53.56475701362018,-113.40489832831501,"(53.56475701362018, -113.40489832831501)",1
E20028674,AL,ALARMS,No location,1020,BOYLE STREET,May 18 2020,10:46:55,2020,MAY,05,18,Monday,May 18 2020,11:00:14,53.54734876764005,-113.48177080941282,"(53.54734876764005, -113.48177080941282)",1
E20028709,MD,MEDICAL,118 AV EB NW / COLISEUM STN NB NW,1120,EDMONTON NORTHLANDS,May 18 2020,16:11:56,2020,MAY,05,18,Monday,May 18 2020,17:48:57,53.5681709005543,-113.45149088230544,"(53.5681709005543, -113.45149088230544)",1
E20028705,MD,MEDICAL,No location,4013,ANTHONY HENDAY TERWILLEGAR,May 18 2020,15:35:05,2020,MAY,05,18,Monday,May 18 2020,15:51:43,53.45204985266423,-113.6074503367316,"(53.45204985266423, -113.6074503367316)",1
E20028699,AL,ALARMS,107 AV NW / 108 AV NW,1030,CENTRAL MCDOUGALL,May 18 2020,14:19:37,2020,MAY,05,18,Monday,May 18 2020,14:31:42,53.551618947848254,-113.49371589162351,"(53.551618947848254, -113.49371589162351)",1
E20028725,OF,OUTSIDE FIRE,106 ST NW / 82 AV NW,5480,STRATHCONA,May 18 2020,18:29:06,2020,MAY,05,18,Monday,May 18 2020,18:53:04,53.518085835083625,-113.50348325187989,"(53.518085835083625, -113.50348325187989)",1
E20028706,CA,CITIZEN ASSIST,91 AV NW / 92 AV NW,3330,PARKVIEW,May 18 2020,15:35:25,2020,MAY,05,18,Monday,May 18 2020,15:46:01,53.525244502342154,-113.57790382576593,"(53.525244502342154, -113.57790382576593)",1
E20028678,MD,MEDICAL,62 ST NW / OTTEWELL RD NW,6550,OTTEWELL,May 18 2020,11:29:18,2020,MAY,05,18,Monday,May 18 2020,14:43:02,53.52679048347847,-113.42719368926876,"(53.52679048347847, -113.42719368926876)",1
E20028739,CA,CITIZEN ASSIST,100 AV NW / 156 ST NW,4180,GLENWOOD,May 18 2020,19:43:07,2020,MAY,05,18,Monday,May 18 2020,19:52:01,53.53924750659272,-113.59033964496307,"(53.53924750659272, -113.59033964496307)",1
E20028724,AL,ALARMS,No location,6470,MEYONOHK,May 18 2020,18:17:56,2020,MAY,05,18,Monday,May 18 2020,18:26:52,53.457844418829396,-113.4626920563015,"(53.457844418829396, -113.4626920563015)",1
E20028723,MD,MEDICAL,No location,3390,ROSSLYN,May 18 2020,18:09:56,2020,MAY,05,18,Monday,May 18 2020,19:50:04,53.595554501212426,-113.49748372833712,"(53.595554501212426, -113.49748372833712)",1
E20028676,RC,RESCUE,HASWELL GATE N NW / DEAD END,5610,HADDOW,May 18 2020,11:08:44,2020,MAY,05,18,Monday,May 18 2020,11:20:32,53.45348187028854,-113.60076612723597,"(53.45348187028854, -113.60076612723597)",1
E20028748,MD,MEDICAL,106 AV NW / 107 AV NW,1030,CENTRAL MCDOUGALL,May 18 2020,21:33:05,2020,MAY,05,18,Monday,May 18 2020,22:16:49,53.550262466943856,-113.50479005336634,"(53.550262466943856, -113.50479005336634)",1
E20028637,MD,MEDICAL,24 AV NW / 26 AV NW,5180,ERMINESKIN,May 18 2020,01:24:32,2020,MAY,05,18,Monday,May 18 2020,02:48:43,53.45567833722872,-113.49573422870267,"(53.45567833722872, -113.49573422870267)",1
E20028737,MD,MEDICAL,109 AV NW / 109B AV NW,3300,MCQUEEN,May 18 2020,19:11:59,2020,MAY,05,18,Monday,May 18 2020,21:12:42,53.55589589474428,-113.56579734093512,"(53.55589589474428, -113.56579734093512)",1
E20028719,MD,MEDICAL,57 ST NW / 58 ST NW,2080,BELVEDERE,May 18 2020,17:29:39,2020,MAY,05,18,Monday,May 18 2020,18:30:47,53.598571632738356,-113.42980893814013,"(53.598571632738356, -113.42980893814013)",1
E20028641,MD,MEDICAL,No location,2580,NORTHMOUNT,May 18 2020,03:06:30,2020,MAY,05,18,Monday,May 18 2020,04:22:53,53.60191838093117,-113.47358730937951,"(53.60191838093117, -113.47358730937951)",1
E20028655,MD,MEDICAL,No location,3180,DUNLUCE,May 18 2020,07:08:11,2020,MAY,05,18,Monday,May 18 2020,08:01:40,53.623694455540466,-113.52965254820931,"(53.623694455540466, -113.52965254820931)",1
E20028759,TA,MOTOR VEHICLE INCIDENT,ANTHONY HENDAY DR NB NW / AURUM RD EB NE,2160,CLOVER BAR AREA,May 18 2020,23:33:01,2020,MAY,05,18,Monday,May 18 2020,23:53:27,53.586984133372695,-113.34345535623275,"(53.586984133372695, -113.34345535623275)",1
E20028653,MD,MEDICAL,99 ST NW / 100 ST NW,1140,MCCAULEY,May 18 2020,06:42:21,2020,MAY,05,18,Monday,May 18 2020,08:35:57,53.54995582593161,-113.49110301026583,"(53.54995582593161, -113.49110301026583)",1
E20028700,OF,OUTSIDE FIRE,82 ST NW / 112 AV NW,1070,CROMDALE,May 18 2020,14:34:49,2020,MAY,05,18,Monday,May 18 2020,14:40:55,53.56121957514017,-113.46729688847185,"(53.56121957514017, -113.46729688847185)",1
E20028687,MD,MEDICAL,No location,2070,BELMONT,May 18 2020,13:09:53,2020,MAY,05,18,Monday,May 18 2020,14:16:49,53.588912892159414,-113.39877395120077,"(53.588912892159414, -113.39877395120077)",1
E20028728,MD,MEDICAL,No location,1030,CENTRAL MCDOUGALL,May 18 2020,18:35:03,2020,MAY,05,18,Monday,May 18 2020,20:40:42,53.55241007051922,-113.49976805877064,"(53.55241007051922, -113.49976805877064)",1
E20028669,AL,ALARMS,JASPER AV NW / 102 AV NW,1090,DOWNTOWN,May 18 2020,10:09:02,2020,MAY,05,18,Monday,May 18 2020,10:23:14,53.542197700169865,-113.49556794335018,"(53.542197700169865, -113.49556794335018)",1
E20028660,MD,MEDICAL,122 AV NW / 135 ST NW,3170,DOVERCOURT,May 18 2020,08:18:56,2020,MAY,05,18,Monday,May 18 2020,10:14:37,53.57334390697607,-113.56105534695506,"(53.57334390697607, -113.56105534695506)",1
E20028615,MD,MEDICAL,No location,2130,CASSELMAN,May 17 2020,22:25:37,2020,MAY,05,17,Sunday,May 18 2020,00:25:33,53.60959367464532,-113.41768443130609,"(53.60959367464532, -113.41768443130609)",1
E20028702,86,,105 AV NW / 106 AV NW,1030,CENTRAL MCDOUGALL,,,,,,,,May 18 2020,15:05:39,53.54912269924386,-113.50036756425263,"(53.54912269924386, -113.50036756425263)",1
E20028742,MD,MEDICAL,No location,2340,HOLLICK-KENYON,May 18 2020,20:15:59,2020,MAY,05,18,Monday,May 18 2020,23:33:40,53.62424721271863,-113.41862935086479,"(53.62424721271863, -113.41862935086479)",1
E20028698,MD,MEDICAL,No location,1020,BOYLE STREET,May 18 2020,14:13:15,2020,MAY,05,18,Monday,May 18 2020,15:50:43,53.54977760753157,-113.47568263221076,"(53.54977760753157, -113.47568263221076)",1
E20028754,MD,MEDICAL,STONY PLAIN RD NW / 102 AV NW,4060,BRITANNIA YOUNGSTOWN,May 18 2020,22:08:48,2020,MAY,05,18,Monday,May 18 2020,23:56:43,53.54262918169305,-113.59386365173111,"(53.54262918169305, -113.59386365173111)",1
E20028734,MD,MEDICAL,83 ST NW / 84 ST NW,1160,PARKDALE,May 18 2020,19:04:36,2020,MAY,05,18,Monday,May 18 2020,20:58:55,53.562762764402684,-113.46951356312289,"(53.562762764402684, -113.46951356312289)",1
E20028640,MD,MEDICAL,103 AV NW / 104 AV NW,1150,OLIVER,May 18 2020,02:32:38,2020,MAY,05,18,Monday,May 18 2020,04:34:31,53.54534278563273,-113.5286556245499,"(53.54534278563273, -113.5286556245499)",1
E20028711,MD,MEDICAL,No location,1140,MCCAULEY,May 18 2020,16:33:39,2020,MAY,05,18,Monday,May 18 2020,18:09:08,53.55030338799661,-113.48702303407804,"(53.55030338799661, -113.48702303407804)",1
E20028651,MD,MEDICAL,No location,5010,ALLENDALE,May 18 2020,06:30:17,2020,MAY,05,18,Monday,May 18 2020,07:36:12,53.50078939034758,-113.50694859198263,"(53.50078939034758, -113.50694859198263)",1
E20028661,MD,MEDICAL,No location,4290,MAYFIELD,May 18 2020,08:35:02,2020,MAY,05,18,Monday,May 18 2020,10:41:06,53.5548280136308,-113.60453708706015,"(53.5548280136308, -113.60453708706015)",1
E20028685,HZ,HAZARDOUS MATERIALS,No location,3010,ATHLONE,May 18 2020,12:49:40,2020,MAY,05,18,Monday,May 18 2020,13:07:29,53.58827466353668,-113.55139617205249,"(53.58827466353668, -113.55139617205249)",1
E20028662,MD,MEDICAL,No location,1140,MCCAULEY,May 18 2020,08:49:59,2020,MAY,05,18,Monday,May 18 2020,09:15:06,53.55454757360161,-113.47940626443844,"(53.55454757360161, -113.47940626443844)",1
E20028649,MD,MEDICAL,No location,4720,GLASTONBURY,May 18 2020,05:27:40,2020,MAY,05,18,Monday,May 18 2020,06:47:00,53.49701824506272,-113.673124086765,"(53.49701824506272, -113.673124086765)",1
E20028746,MD,MEDICAL,WATCHER WAY SW / DEAD END,5570,WINDERMERE,May 18 2020,21:16:48,2020,MAY,05,18,Monday,May 18 2020,23:34:10,53.43420004730517,-113.62160825163932,"(53.43420004730517, -113.62160825163932)",1
E20028689,MD,MEDICAL,100 ST NW / 101 ST NW,1140,MCCAULEY,May 18 2020,13:10:54,2020,MAY,05,18,Monday,May 18 2020,14:20:53,53.54872319746817,-113.49289745894889,"(53.54872319746817, -113.49289745894889)",1
E20028738,MD,MEDICAL,182 ST NW / 87 AV EB NW,4020,ALDERGROVE,May 18 2020,19:29:07,2020,MAY,05,18,Monday,May 18 2020,21:47:03,53.521556386342596,-113.63953873191299,"(53.521556386342596, -113.63953873191299)",1
E20028627,MD,MEDICAL,No location,5280,MALMO PLAINS,May 17 2020,23:33:54,2020,MAY,05,17,Sunday,May 18 2020,01:08:49,53.48425749266106,-113.52030064785886,"(53.48425749266106, -113.52030064785886)",1
E20028692,MD,MEDICAL,137 AV NW / GRIESBACH PRD SB NW,3111,GRIESBACH,May 18 2020,13:17:37,2020,MAY,05,18,Monday,May 18 2020,16:09:31,53.600094684232296,-113.49762375304071,"(53.600094684232296, -113.49762375304071)",1
E20028684,MD,MEDICAL,No location,4650,WINTERBURN INDUSTRIAL AREA EAST,May 18 2020,12:32:45,2020,MAY,05,18,Monday,May 18 2020,14:17:28,53.541213247322716,-113.67998789468923,"(53.541213247322716, -113.67998789468923)",1
E20028693,MD,MEDICAL,No location,1020,BOYLE STREET,May 18 2020,13:25:20,2020,MAY,05,18,Monday,May 18 2020,14:24:33,53.549155028040325,-113.4805098786367,"(53.549155028040325, -113.4805098786367)",1
E20028639,MD,MEDICAL,62 ST NW / 119 AV NW,2550,MONTROSE,,,,,,,,May 18 2020,02:10:42,53.571929862779186,-113.43682835815768,"(53.571929862779186, -113.43682835815768)",1
E20028708,HZ,HAZARDOUS MATERIALS,No location,6213,SUMMERSIDE,May 18 2020,16:10:45,2020,MAY,05,18,Monday,May 18 2020,16:25:11,53.41334636910178,-113.45402806334795,"(53.41334636910178, -113.45402806334795)",1
E20028647,OF,OUTSIDE FIRE,No location,1180,QUEEN MARY PARK,May 18 2020,05:09:41,2020,MAY,05,18,Monday,May 18 2020,05:27:10,53.548650249854305,-113.51631835231241,"(53.548650249854305, -113.51631835231241)",1
E20028753,MD,MEDICAL,118 AV NW / 119 AV NW,2550,MONTROSE,May 18 2020,22:03:36,2020,MAY,05,18,Monday,May 18 2020,23:48:44,53.57116783720347,-113.45367862393837,"(53.57116783720347, -113.45367862393837)",1
E20028682,MD,MEDICAL,172 AV NW / 173A AV NW,3030,BATURYN,May 18 2020,12:13:19,2020,MAY,05,18,Monday,May 18 2020,14:10:45,53.63563184127548,-113.51305224435069,"(53.63563184127548, -113.51305224435069)",1
E20028657,FR,FIRE,No location,4090,CANORA,May 18 2020,07:55:20,2020,MAY,05,18,Monday,May 18 2020,08:43:33,53.54979098106921,-113.58975154624281,"(53.54979098106921, -113.58975154624281)",1
E20028733,AL,ALARMS,No location,2410,KILKENNY,May 18 2020,18:55:01,2020,MAY,05,18,Monday,May 18 2020,19:03:52,53.60746895863044,-113.45895020700631,"(53.60746895863044, -113.45895020700631)",1
E20028690,AL,ALARMS,No location,6030,BISSET,May 18 2020,13:11:57,2020,MAY,05,18,Monday,May 18 2020,13:17:36,53.4604877887779,-113.40431223868795,"(53.4604877887779, -113.40431223868795)",1
E20028633,MD,MEDICAL,118 AV NW / 94 ST NW,1010,ALBERTA AVENUE,May 18 2020,00:42:42,2020,MAY,05,18,Monday,May 18 2020,01:05:05,53.57038854795711,-113.48576291699094,"(53.57038854795711, -113.48576291699094)",1
E20028694,OF,OUTSIDE FIRE,MOUNT LAWN RD NW / WAYNE GRETZKY DR SB NW,1270,YELLOWHEAD CORRIDOR EAST,May 18 2020,13:32:33,2020,MAY,05,18,Monday,May 18 2020,13:50:06,53.57660771481502,-113.45362515175036,"(53.57660771481502, -113.45362515175036)",1
E20028673,MD,MEDICAL,No location,2420,KILLARNEY,May 18 2020,10:17:47,2020,MAY,05,18,Monday,May 18 2020,12:35:52,53.58578202452239,-113.47918635405162,"(53.58578202452239, -113.47918635405162)",1
E20028704,MD,MEDICAL,104A AV NW / 105 AV NW,3200,GLENORA,May 18 2020,15:33:26,2020,MAY,05,18,Monday,May 18 2020,18:36:27,53.54689627584607,-113.56573443782763,"(53.54689627584607, -113.56573443782763)",1
E20028644,OF,OUTSIDE FIRE,96 AV NW / 97 AV NW,4580,WEST JASPER PLACE,May 18 2020,04:05:24,2020,MAY,05,18,Monday,May 18 2020,04:36:19,53.53323161005022,-113.57798970707515,"(53.53323161005022, -113.57798970707515)",1
E20028650,OF,OUTSIDE FIRE,106A ST NW / 85 AV NW,5480,STRATHCONA,May 18 2020,06:25:53,2020,MAY,05,18,Monday,May 18 2020,06:39:14,53.52098321154362,-113.50506190969901,"(53.52098321154362, -113.50506190969901)",1
E20028722,MD,MEDICAL,58 AV NW / 59 AV NW,5270,LENDRUM PLACE,May 18 2020,17:56:59,2020,MAY,05,18,Monday,May 18 2020,19:00:30,53.495761718687746,-113.51960328804086,"(53.495761718687746, -113.51960328804086)",1
E20028751,OF,OUTSIDE FIRE,No location,4040,BELMEAD,May 18 2020,21:54:27,2020,MAY,05,18,Monday,May 18 2020,22:10:36,53.528721675439755,-113.64991963432291,"(53.528721675439755, -113.64991963432291)",1
E20028736,CA,CITIZEN ASSIST,108 AV NW / 96 ST NW,1140,MCCAULEY,May 18 2020,19:08:50,2020,MAY,05,18,Monday,May 18 2020,19:13:03,53.55422568807472,-113.48713318434427,"(53.55422568807472, -113.48713318434427)",1
E20028757,MD,MEDICAL,127 ST NW / 129 ST NW,3240,INGLEWOOD,May 18 2020,22:46:44,2020,MAY,05,18,Monday,May 18 2020,23:44:27,53.570326307821105,-113.54233229794272,"(53.570326307821105, -113.54233229794272)",1
E20028659,MD,MEDICAL,101 ST NW / 102 ST NW,1090,DOWNTOWN,May 18 2020,08:14:49,2020,MAY,05,18,Monday,May 18 2020,09:53:01,53.54773110162379,-113.49419855249359,"(53.54773110162379, -113.49419855249359)",1
E20028732,MD,MEDICAL,No location,2020,BALWIN,May 18 2020,18:49:12,2020,MAY,05,18,Monday,May 18 2020,20:07:28,53.59151048128399,-113.45707426868755,"(53.59151048128399, -113.45707426868755)",1
E20028638,MD,MEDICAL,No location,1030,CENTRAL MCDOUGALL,May 18 2020,01:25:30,2020,MAY,05,18,Monday,May 18 2020,02:31:57,53.55095171383893,-113.49629260585907,"(53.55095171383893, -113.49629260585907)",1
E20028632,MD,MEDICAL,HASWELL GATE N NW / DEAD END,5610,HADDOW,May 18 2020,00:40:39,2020,MAY,05,18,Monday,May 18 2020,03:32:52,53.452948792181225,-113.59862089474873,"(53.452948792181225, -113.59862089474873)",1
E20028642,AL,ALARMS,98 AV NW / 99 AV NW,1090,DOWNTOWN,May 18 2020,03:08:11,2020,MAY,05,18,Monday,May 18 2020,03:26:37,53.5372240882724,-113.50291430422111,"(53.5372240882724, -113.50291430422111)",1
E20028710,MD,MEDICAL,89 AV NW / 90 AV NW,4310,MEADOWLARK PARK,May 18 2020,16:26:15,2020,MAY,05,18,Monday,May 18 2020,17:52:38,53.52147467881271,-113.5903234868525,"(53.52147467881271, -113.5903234868525)",1
E20028703,AL,ALARMS,LAKEWOOD RD E NW / MILL WOODS RD NW,6340,KAMEYOSEK,May 18 2020,15:27:03,2020,MAY,05,18,Monday,May 18 2020,16:03:58,53.46001204230185,-113.44785514811747,"(53.46001204230185, -113.44785514811747)",1
E20028672,AL,ALARMS,No location,4170,GARSIDE INDUSTRIAL,May 18 2020,10:12:39,2020,MAY,05,18,Monday,May 18 2020,10:33:47,53.568806102610694,-113.58869212058667,"(53.568806102610694, -113.58869212058667)",1
E20028712,MD,MEDICAL,No location,5380,RIVER VALLEY TERWILLEGAR,May 18 2020,16:35:05,2020,MAY,05,18,Monday,May 18 2020,19:39:47,53.48001656755925,-113.6085460053006,"(53.48001656755925, -113.6085460053006)",1
E20028618,MD,MEDICAL,SPARROW CT NW / STARLING DR NW,4474,STARLING,May 17 2020,22:48:36,2020,MAY,05,17,Sunday,May 18 2020,00:56:26,53.598844911826966,-113.65597911580409,"(53.598844911826966, -113.65597911580409)",1
E20028645,TA,MOTOR VEHICLE INCIDENT,No location,6040,BONNIE DOON,May 18 2020,04:33:56,2020,MAY,05,18,Monday,May 18 2020,04:53:33,53.52079220462305,-113.46079392797185,"(53.52079220462305, -113.46079392797185)",1
E20028744,MD,MEDICAL,No location,2420,KILLARNEY,May 18 2020,20:51:01,2020,MAY,05,18,Monday,May 18 2020,23:00:22,53.58636194393692,-113.48064790133851,"(53.58636194393692, -113.48064790133851)",1
E20028688,MD,MEDICAL,No location,4650,WINTERBURN INDUSTRIAL AREA EAST,May 18 2020,13:10:43,2020,MAY,05,18,Monday,May 18 2020,14:35:06,53.56617989005694,-113.68819030944654,"(53.56617989005694, -113.68819030944654)",1
E20028613,MD,MEDICAL,No location,2560,NEWTON,May 17 2020,22:12:29,2020,MAY,05,17,Sunday,May 18 2020,00:25:56,53.57172970487645,-113.42654968819004,"(53.57172970487645, -113.42654968819004)",1
E20028729,MD,MEDICAL,94 AV NW / 95 AV NW,6710,STRATHEARN,May 18 2020,18:37:36,2020,MAY,05,18,Monday,May 18 2020,19:36:23,53.53171079121101,-113.46836102334022,"(53.53171079121101, -113.46836102334022)",1
E20028707,PM,PERMIT-BURNING OR OTHER,121 AV NW / 122 AV NW,2550,MONTROSE,,,,,,,,May 18 2020,16:47:00,53.57601196240378,-113.44297345638748,"(53.57601196240378, -113.44297345638748)",1
E20028680,MD,MEDICAL,No location,6061,CAPILANO,May 18 2020,11:55:33,2020,MAY,05,18,Monday,May 18 2020,13:55:09,53.55328284900418,-113.4223813142429,"(53.55328284900418, -113.4223813142429)",1
E20028634,MD,MEDICAL,MILL WOODS RD S NW / DEAD END,6200,EKOTA,May 18 2020,00:48:47,2020,MAY,05,18,Monday,May 18 2020,02:55:53,53.446558596222076,-113.44325187891904,"(53.446558596222076, -113.44325187891904)",1
E20028667,MD,MEDICAL,No location,2100,BEVERLY HEIGHTS,May 18 2020,09:40:24,2020,MAY,05,18,Monday,May 18 2020,11:02:03,53.56469836478774,-113.4058348615256,"(53.56469836478774, -113.4058348615256)",1
E20028666,TA,MOTOR VEHICLE INCIDENT,175 ST NW / 81 AV NW,4560,THORNCLIFF,May 18 2020,09:35:59,2020,MAY,05,18,Monday,May 18 2020,12:06:15,53.51419427866706,-113.62408363191837,"(53.51419427866706, -113.62408363191837)",1
E20028718,MD,MEDICAL,114 ST NW / 112 ST NW,5460,SKYRATTLER,May 18 2020,17:19:28,2020,MAY,05,18,Monday,May 18 2020,17:26:12,53.44970533991718,-113.52155384617848,"(53.44970533991718, -113.52155384617848)",1
E20028671,MD,MEDICAL,No location,2410,KILKENNY,May 18 2020,10:11:44,2020,MAY,05,18,Monday,May 18 2020,12:38:56,53.6135976661648,-113.44953285919414,"(53.6135976661648, -113.44953285919414)",1
E20028643,MD,MEDICAL,No location,1230,SPRUCE AVENUE,May 18 2020,03:25:03,2020,MAY,05,18,Monday,May 18 2020,03:39:35,53.56808147266668,-113.49243426725806,"(53.56808147266668, -113.49243426725806)",1
E20046921,CA,CITIZEN ASSIST,No location,6750,TIPASKAN,August 17 2020,10:47:17,2020,AUGUST,08,17,Monday,August 17 2020,11:10:30,53.46029268035286,-113.46405023540795,"(53.46029268035286, -113.46405023540795)",1
E20047019,MD,MEDICAL,No location,1010,ALBERTA AVENUE,August 17 2020,19:24:01,2020,AUGUST,08,17,Monday,August 17 2020,21:38:28,53.57456417069266,-113.48708825050053,"(53.57456417069266, -113.48708825050053)",1
E20046876,AL,ALARMS,No location,5040,BELGRAVIA,August 17 2020,08:10:45,2020,AUGUST,08,17,Monday,August 17 2020,08:19:20,53.513715075375536,-113.53674459341634,"(53.513715075375536, -113.53674459341634)",1
E20045490,MD,MEDICAL,105A AV NW / 106 AV NW,1020,BOYLE STREET,,,,,,,,August 11 2020,00:26:01,53.552349550288184,-113.47494896252657,"(53.552349550288184, -113.47494896252657)",1
E20046849,MD,MEDICAL,No location,4461,THE HAMPTONS,August 17 2020,02:30:35,2020,AUGUST,08,17,Monday,August 17 2020,04:55:53,53.491138182277126,-113.67292146665504,"(53.491138182277126, -113.67292146665504)",1
E20046985,MD,MEDICAL,RABBIT HILL RD NB NW / WINDERMERE BLVD EB SW,4013,ANTHONY HENDAY TERWILLEGAR,August 17 2020,16:52:19,2020,AUGUST,08,17,Monday,August 17 2020,18:28:31,53.42921227813739,-113.58511844633104,"(53.42921227813739, -113.58511844633104)",1
E20046987,TA,MOTOR VEHICLE INCIDENT,96A ST NW / 98 AV NW,6070,CLOVERDALE,August 17 2020,16:59:39,2020,AUGUST,08,17,Monday,August 17 2020,21:19:21,53.53788146755709,-113.47637967756495,"(53.53788146755709, -113.47637967756495)",1
E20046886,TA,MOTOR VEHICLE INCIDENT,51 ST NW / 112 AV NW,2330,HIGHLANDS,August 17 2020,08:45:43,2020,AUGUST,08,17,Monday,August 17 2020,09:43:52,53.567257373933465,-113.42001900998872,"(53.567257373933465, -113.42001900998872)",1
E20047046,AL,ALARMS,No location,5464,HERITAGE VALLEY TOWN CENTRE AREA,August 17 2020,22:05:21,2020,AUGUST,08,17,Monday,August 17 2020,22:49:30,53.408716746960536,-113.53244504902253,"(53.408716746960536, -113.53244504902253)",1
E20046948,TA,MOTOR VEHICLE INCIDENT,50 ST NB SW / ELLERSLIE RD EB SW,6663,,August 17 2020,13:00:55,2020,AUGUST,08,17,Monday,August 17 2020,13:37:30,53.42468347925763,-113.41775516060821,"(53.42468347925763, -113.41775516060821)",1
E20046851,MD,MEDICAL,91 AV NW / 93 AV NW,4040,BELMEAD,August 17 2020,03:11:16,2020,AUGUST,08,17,Monday,August 17 2020,04:53:37,53.52647837926589,-113.63923474496018,"(53.52647837926589, -113.63923474496018)",1
E20046838,AL,ALARMS,TERWILLEGAR BLVD WB NW / TERWILLEGAR COM NW,5642,SOUTH TERWILLEGAR,August 17 2020,00:31:17,2020,AUGUST,08,17,Monday,August 17 2020,00:53:06,53.44452539628494,-113.57815965942453,"(53.44452539628494, -113.57815965942453)",1
E20046877,PM,PERMIT-BURNING OR OTHER,JAMES MOWATT TR SW / RIGHTCUT 41 AV SW,8887,,,,,,,,,August 17 2020,22:07:38,53.39564851360394,-113.54930792143205,"(53.39564851360394, -113.54930792143205)",1
