DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
190608008,03/11/2019,03/11/2019,0800,06,Hollywood,0646,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4006,18,,,101,STREET,WILCOX,SELMA,"(34.0998, -118.331)"
190608010,03/12/2019,03/12/2019,0740,06,Hollywood,0636,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4006,18,,,101,STREET,RODNEY,SUNSET,"(34.1034, -118.3325)"
190608051,03/13/2019,03/13/2019,0001,06,Hollywood,0636,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,24,M,H,101,STREET,YUCCA,WILCOX,"(34.1039, -118.3311)"
190608057,03/12/2019,03/12/2019,1750,06,Hollywood,0657,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4006,42,M,H,101,STREET,SAINT ANDREWS,SANTA MONICA,"(34.0908, -118.3114)"
190608651,03/22/2019,03/22/2019,2230,06,Hollywood,0647,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,43,M,H,101,STREET,GOWER,CARLTON,"(34.1005, -118.3223)"
190608652,03/22/2019,03/22/2019,1700,06,Hollywood,0645,997,TRAFFIC COLLISION,3035 3004 3028 3030 3037 3101 3401 3701 4006,43,M,B,101,STREET,HIGHLAND,SUNSET,"(34.098, -118.3387)"
190609148,03/28/2019,03/28/2019,1211,06,Hollywood,0666,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,26,F,B,101,STREET,EL CENTRO,LEXINGTON,"(34.0926, -118.3244)"
190609149,03/30/2019,03/30/2019,0015,06,Hollywood,0636,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,34,M,H,101,STREET,MELROSE,SEWARD,"(34.1034, -118.3325)"
190609910,04/12/2019,04/12/2019,1100,06,Hollywood,0638,997,TRAFFIC COLLISION,3028 3035 3037 3101 3401 3701 3006 4006 3030,18,M,,101,STREET,N  GRAMERCY                     PL,HOLLYWOOD                    BL,"(34.1017, -118.3123)"
190610227,04/18/2019,04/18/2019,0310,06,Hollywood,0679,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4006,25,M,H,101,STREET,HOBART                       AV,SANTA MONICA                 BL,"(34.0908, -118.3051)"
190610793,04/27/2019,04/27/2019,2315,06,Hollywood,0626,997,TRAFFIC COLLISION,3004 4006 3030 3028 3035 3037 3101 3401 3701,29,M,H,101,STREET,WEIDLAKE,DEEP DELL,"(34.1154, -118.3263)"
190610852,04/29/2019,04/29/2019,1200,06,Hollywood,0615,997,TRAFFIC COLLISION,4006 3030 3036 3006 3028 3035 3101 3401 3701,25,F,H,101,STREET,NEW HAMPSHIRE,FOUNTAIN,"(34.1267, -118.3316)"
190611007,05/01/2019,05/01/2019,2350,06,Hollywood,0632,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,34,F,W,101,STREET,CRESCENT HEIGHTS,SUNSET,"(34.098, -118.3656)"
190611013,05/02/2019,05/02/2019,0645,06,Hollywood,0645,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3102 3401 3701 4027,29,F,H,108,PARKING LOT,SUNSET                       BL,LA BREA                      AV,"(34.098, -118.3441)"
190611055,05/01/2019,05/01/2019,1615,06,Hollywood,0646,997,TRAFFIC COLLISION,3401 3006 3028 3030 3035 3037 3101 3701 4006,39,M,W,101,STREET,HOLLYWOOD                    BL,WILCOX                       AV,"(34.1016, -118.331)"
190611069,05/03/2019,05/03/2019,1430,06,Hollywood,0666,997,TRAFFIC COLLISION,3003 3024 3035 3036 3101 3401 3701 4027,76,M,W,101,STREET,LEXINGTON                    AV,VINE                         ST,"(34.0926, -118.3266)"
190611083,05/04/2019,05/03/2019,2320,06,Hollywood,0656,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,46,M,O,101,STREET,SANTA MONICA                 BL,LILLIAN                      WY,"(34.0908, -118.3277)"
190611161,05/05/2019,05/04/2019,2215,06,Hollywood,0666,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,26,M,W,101,STREET,N  IVAR                         AV,DE LONGPRE,"(34.0962, -118.3288)"
190611187,05/05/2019,05/05/2019,0230,06,Hollywood,0666,997,TRAFFIC COLLISION,3004 4006 3030 3028 3035 3037 3101 3401 3701,26,F,O,101,STREET,GOWER,SUNSET,"(34.098, -118.3223)"
190604795,01/19/2019,01/19/2019,1245,06,Hollywood,0636,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,41,M,W,101,STREET,VINE                         ST,HOLLYWOOD                    BL,"(34.1016, -118.3267)"
190605767,02/03/2019,02/03/2019,2300,06,Hollywood,0666,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4006,56,M,O,101,STREET,SUNSET,WILCOX,"(34.098, -118.331)"
190816150,09/26/2019,09/26/2019,0020,08,West LA,0833,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4008,45,F,O,101,STREET,VETERAN                      AV,WILSHIRE                     AV,"(34.0568, -118.447)"
190611278,05/07/2019,05/06/2019,2000,06,Hollywood,0645,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3102 3401 3701 4027,31,M,O,101,STREET,YUCCA                        ST,HIGHLAND                     AV,"(34.1006, -118.3417)"
190611326,05/07/2019,05/06/2019,2000,06,Hollywood,0666,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,63,M,W,101,STREET,SUNSET                       BL,CAHUENGA                     BL,"(34.098, -118.3295)"
190611387,05/08/2019,05/08/2019,1130,06,Hollywood,0632,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3102 3401 3701 4027,72,M,W,101,STREET,SUNSET                       BL,CRESCENT HEIGHTS,"(34.098, -118.3656)"
190611399,05/08/2019,05/08/2019,1830,06,Hollywood,0668,997,TRAFFIC COLLISION,3008 3026 3035 3036 3101 3401 3701 4027,64,M,W,101,STREET,SUNSET                       BL,VAN NESS                     AV,"(34.0981, -118.3158)"
190611418,05/08/2019,05/08/2019,1230,06,Hollywood,0646,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,40,M,W,101,STREET,W  SUNSET                       BL,CASSIL                       PL,"(34.098, -118.3338)"
190611419,05/08/2019,05/08/2019,1755,06,Hollywood,0663,997,TRAFFIC COLLISION,3008 3025 3035 3037 3101 3401 3701 4006,28,M,B,101,STREET,FOUNTAIN,SYCAMORE,"(34.0944, -118.3428)"
190611429,05/08/2019,05/08/2019,2100,06,Hollywood,0668,997,TRAFFIC COLLISION,3003 3026 3035 3036 3101 3401 3701 4006,27,F,W,101,STREET,LEXINGTON,WESTERN,"(34.0928, -118.3092)"
190611479,05/10/2019,05/10/2019,1030,06,Hollywood,0622,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,52,M,O,101,STREET,STANLEY                      AV,HOLLYWOOD                    BL,"(34.1017, -118.3562)"
190611569,05/11/2019,05/11/2019,1455,06,Hollywood,0645,997,TRAFFIC COLLISION,3004 3030 4006 3028 3035 3037 3101 3401 3701,57,M,C,101,STREET,YUCCA,EL CERRITO,"(34.1028, -118.3448)"
190611643,05/12/2019,05/12/2019,0145,06,Hollywood,0636,997,TRAFFIC COLLISION,3003 4006 3026 3029 3035 3037 3101 3401 3701,19,F,H,101,STREET,HOLLYWOOD,LAS PALMAS,"(34.1016, -118.3361)"
190611743,05/14/2019,05/14/2019,0820,06,Hollywood,0663,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,63,M,H,101,STREET,SANTA MONICA                 BL,SEWARD                       ST,"(34.0907, -118.3332)"
190611796,05/15/2019,05/15/2019,0700,06,Hollywood,0648,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4006,31,F,X,101,STREET,WESTERN,SUNSET,"(34.0981, -118.3092)"
190611798,05/09/2019,05/09/2019,1040,06,Hollywood,0646,997,TRAFFIC COLLISION,3011 3028 3034 3036 3101 3401 3701 4006,18,X,X,101,STREET,LAS PALMAS,SANTA MONICA,"(34.0987, -118.3337)"
190611802,05/15/2019,05/15/2019,0800,06,Hollywood,0667,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701 4027,34,F,H,101,STREET,GOWER                        ST,SUNSET                       BL,"(34.098, -118.3223)"
190611828,05/15/2019,05/15/2019,0740,06,Hollywood,0656,997,TRAFFIC COLLISION,3004 3026 3034 3036 3101 3401 3701 4006,36,F,W,101,STREET,SANTA MONICA,EL CENTRO,"(34.0908, -118.3244)"
190611839,05/15/2019,05/15/2019,1200,06,Hollywood,0644,997,TRAFFIC COLLISION,3011 3028 3034 3037 3101 3401 3701 4006,18,,,101,STREET,N  GARDNER                      ST,SIERRA BONITA,"(34.0962, -118.349)"
190611249,05/06/2019,05/06/2019,1300,06,Hollywood,0647,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,31,F,W,101,STREET,CARLTON                      WY,CANYON                       DR,"(34.1005, -118.3166)"
190611396,05/08/2019,05/05/2019,2300,06,Hollywood,0645,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3102 3401 3701 4027,29,F,W,108,PARKING LOT,SUNSET                       BL,LA BREA                      AV,"(34.098, -118.3441)"
190611844,05/15/2019,05/13/2019,1800,06,Hollywood,0642,997,TRAFFIC COLLISION,0605,44,M,W,101,STREET,CURSON                       AV,DE LONGPRE                   AV,"(34.0962, -118.355)"
190704097,01/03/2019,01/03/2019,1400,07,Wilshire,0723,997,TRAFFIC COLLISION,3003 0947 3026 3029 3035 3037 3101 3401 3701 4027,23,M,F,101,STREET,CRESCENT HEIGHTS             BL,BEVERLY                      BL,"(34.0761, -118.3658)"
190704291,01/03/2019,01/03/2019,1000,07,Wilshire,0789,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,33,F,X,101,STREET,WASHINGTON,10TH                         AV,"(34.0399, -118.3267)"
190704292,01/03/2019,01/03/2019,1710,07,Wilshire,0782,997,TRAFFIC COLLISION,3101 3004 3026 3029 3035 3037 3401 3701 4027,41,M,H,101,STREET,ELECTRIC                     DR,E  FAIRFAX                      AV,"(34.0359, -118.3692)"
190705561,02/03/2019,02/03/2019,0915,07,Wilshire,0711,997,TRAFFIC COLLISION,3036 3004 3025 3029 3035 3101 3401 3701 4027,65,M,W,101,STREET,BEVERLY                      BL,CRESCENT HEIGHTS             BL,"(34.0761, -118.3658)"
190705905,02/09/2019,01/31/2019,1810,07,Wilshire,0702,997,TRAFFIC COLLISION,3037 3003 3026 3029 3035 3101 3401 3701 4027,26,F,W,101,STREET,MELROSE                      AV,FULLER                       AV,"(34.0836, -118.3498)"
190706210,02/15/2019,02/15/2019,0820,07,Wilshire,0745,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3102 3401 3701 4027,59,F,B,101,STREET,OLYMPIC                      BL,LA BREA                      AV,"(34.0572, -118.3459)"
190706400,02/19/2019,02/19/2019,1310,07,Wilshire,0787,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,34,F,H,101,STREET,WASHINGTON                   BL,CRENSHAW                     BL,"(34.0399, -118.3311)"
190705405,01/29/2019,01/29/2019,1530,07,Wilshire,0745,997,TRAFFIC COLLISION,3004 3025 3029 3035 3036 3104 3401 3701 4008,20,M,B,101,STREET,LA BREA                      AV,SYCAMORE                     AV,"(34.0562, -118.3449)"
190707265,03/07/2019,03/07/2019,0745,07,Wilshire,0711,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4007,24,F,W,101,STREET,CRESCENT HEIGHTS,BEVERLY                      BL,"(34.0761, -118.3658)"
190707466,03/11/2019,03/07/2019,1915,07,Wilshire,0702,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701,28,F,O,101,STREET,MARTEL,MELROSE,"(34.0836, -118.3511)"
190707474,03/12/2019,03/10/2019,2055,07,Wilshire,0723,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4007,30,F,K,101,STREET,BEVERLY                      BL,FAIRFAX                      AV,"(34.0761, -118.3614)"
190707569,03/14/2019,03/13/2019,2050,07,Wilshire,0719,997,TRAFFIC COLLISION,3006 3026 3029 3035 3037 3101 3401 3701 4027,35,M,A,101,STREET,ROSSMORE                     AV,ROSEWOOD                     AV,"(34.079, -118.3273)"
190707651,03/13/2019,03/13/2019,1500,07,Wilshire,0778,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4007,48,M,A,101,STREET,W  WASHINGTON                   BL,CRENSHAW                     BL,"(34.0399, -118.3311)"
190707877,03/19/2019,03/19/2019,1329,07,Wilshire,0743,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4007,33,M,H,101,STREET,SAN VICENTE                  BL,GENESEE                      AV,"(34.0567, -118.3609)"
190707979,03/17/2019,03/15/2019,1555,07,Wilshire,0745,997,TRAFFIC COLLISION,3004 3028 3030 3035 3101 3401 3701 4007 3037,61,M,W,101,STREET,HIGHLAND,EDGEWOOD,"(34.0572, -118.3482)"
190708059,03/23/2019,03/23/2019,1745,07,Wilshire,0726,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,24,M,W,101,STREET,POINSETTIA                   PL,1ST                          ST,"(34.0736, -118.3486)"
190707329,03/08/2019,03/08/2019,1440,07,Wilshire,0784,997,TRAFFIC COLLISION,3004 3026 3029 3034 3036 3101 3401 3701 4007,40,M,H,101,STREET,LA BREA                      AV,21ST                         ST,"(34.0359, -118.3495)"
190708295,03/27/2019,03/27/2019,2220,07,Wilshire,0745,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3102 3401 3701 4007,31,M,W,101,STREET,LA BREA                      AV,OLYMPIC,"(34.0572, -118.3459)"
190708118,03/25/2019,03/24/2019,2355,07,Wilshire,0743,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4007,42,M,O,101,STREET,OLYMPIC,SAN VICENTE                  BL,"(34.058, -118.3624)"
190707259,03/07/2019,03/07/2019,1445,07,Wilshire,0729,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4007,36,F,W,101,STREET,BEVERLY,ROSSMORE,"(34.0761, -118.3272)"
190707695,03/16/2019,03/16/2019,0305,07,Wilshire,0706,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4007,55,M,H,101,STREET,800 N  HIGHLAND                     AV,,"(34.0853, -118.3386)"
190708445,03/30/2019,03/26/2019,0845,07,Wilshire,0713,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4007,51,F,H,101,STREET,FAIRFAX                      AV,BEVERLY                      BL,"(34.0761, -118.3614)"
190708741,04/06/2019,04/04/2019,2000,07,Wilshire,0736,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4007,27,M,B,101,STREET,3RD                          ST,LA BREA                      AV,"(34.0689, -118.344)"
190709620,04/24/2019,04/15/2019,1130,07,Wilshire,0762,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4007,78,F,O,108,PARKING LOT,LA CIENEGA                   BL,PICO                         BL,"(34.0529, -118.3762)"
190709685,04/25/2019,04/25/2019,0800,07,Wilshire,0721,997,TRAFFIC COLLISION,4007 3004 3026 3035 3036 3101 3401 3701,29,F,W,101,STREET,BURTON                       WY,WILLAMAN                     DR,"(34.0722, -118.3806)"
190709730,04/26/2019,04/18/2019,1155,07,Wilshire,0773,997,TRAFFIC COLLISION,3028 3030 3035 3037 3101 3401 3701 3006,,F,O,101,STREET,VENICE                       BL,CURSON                       AV,"(34.0434, -118.3621)"
190709761,04/27/2019,04/27/2019,0310,07,Wilshire,0711,997,TRAFFIC COLLISION,3006 3028 3035 3037 3101 3401 3701 4007,18,F,O,101,STREET,KINGS                        RD,ROSEWOOD,"(34.0802, -118.3722)"
190709783,04/28/2019,04/27/2019,1915,07,Wilshire,0721,997,TRAFFIC COLLISION,4007 3004 3026 3034 3036 3101 3401 3701,22,M,W,101,STREET,ROBERTSON                    BL,BURTON                       WY,"(34.0724, -118.3838)"
190709788,04/28/2019,04/28/2019,0110,07,Wilshire,0774,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4007,35,M,B,101,STREET,LA BREA                      AV,WASHINGTON                   BL,"(34.0404, -118.3475)"
190709831,04/29/2019,04/29/2019,0045,07,Wilshire,0736,997,TRAFFIC COLLISION,3004 3028 3035 3037 3101 3401 3701 4007,54,M,H,101,STREET,6TH                          ST,W  LA BREA,"(34.0649, -118.344)"
190709834,04/29/2019,04/29/2019,1227,07,Wilshire,0722,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,59,M,B,101,STREET,SAN VICENTE                  BL,CLIFTON                      WY,"(34.0694, -118.3754)"
190709844,04/29/2019,04/25/2019,1040,07,Wilshire,0719,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4007,27,M,W,101,STREET,VINE                         ST,MELROSE                      AV,"(34.0798, -118.3285)"
190709867,04/30/2019,04/28/2019,2223,07,Wilshire,0765,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701,39,M,H,101,STREET,SAN VICENTE                  BL,LA BREA,"(34.0504, -118.3442)"
190709882,04/30/2019,03/30/2019,1715,07,Wilshire,0724,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,29,M,B,108,PARKING LOT,3RD                          ST,GROVE                        DR,"(34.0735, -118.3571)"
190709909,04/30/2019,04/30/2019,0430,07,Wilshire,0739,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701,60,M,W,101,STREET,WILSHIRE,RIMPAU,"(34.062, -118.3317)"
190709910,04/29/2019,04/29/2019,0930,07,Wilshire,0782,997,TRAFFIC COLLISION,3101 3004 3028 3035 3037 3401 3701,64,F,B,101,STREET,FAIRFAX,VENICE,"(34.04, -118.3697)"
190709930,05/01/2019,05/01/2019,0730,07,Wilshire,0765,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701,35,F,B,104,DRIVEWAY,VENICE                       BL,HIGHLAND                     AV,"(34.046, -118.3453)"
190709939,05/01/2019,05/01/2019,0735,07,Wilshire,0723,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3102 3401 3701 4027,30,F,H,108,PARKING LOT,3RD                          ST,EDINBURGH                    AV,"(34.0719, -118.3637)"
190709941,05/01/2019,05/01/2019,1415,07,Wilshire,0735,997,TRAFFIC COLLISION,4007 3004 3025 3035 3037 3101 3401 3701,54,M,B,101,STREET,BURNSIDE                     AV,6TH                          ST,"(34.0649, -118.3493)"
190709969,05/02/2019,05/01/2019,2230,07,Wilshire,0774,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4007,20,F,B,101,STREET,LA BREA,WASHINGTON,"(34.0404, -118.3475)"
190710001,05/02/2019,05/02/2019,1500,07,Wilshire,0721,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701,49,M,W,101,STREET,WILLAMAN                     DR,BURTON                       WY,"(34.0722, -118.3806)"
190710029,05/02/2019,05/02/2019,2000,07,Wilshire,0776,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701 4007,27,F,H,101,STREET,VENICE                       BL,SAN VICENTE                  BL,"(34.047, -118.3358)"
190710039,05/03/2019,05/03/2019,0730,07,Wilshire,0783,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,48,F,H,101,STREET,WASHINGTON                   BL,HAUSER                       BL,"(34.0391, -118.3604)"
190710041,05/02/2019,05/02/2019,1640,07,Wilshire,0762,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3701 3401,29,F,W,101,STREET,PICO                         BL,HAYWORTH                     AV,"(34.0519, -118.3686)"
200914833,09/17/2020,09/17/2020,2250,09,Van Nuys,0909,997,TRAFFIC COLLISION,3003 3037 3025 3101 4026,28,M,H,101,STREET,SHERMAN                      WY,ALLOTT                       AV,"(34.2012, -118.4281)"
190710042,05/01/2019,05/01/2019,1705,07,Wilshire,0774,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701,27,M,H,101,STREET,LA BREA                      AV,PICKFORD                     ST,"(34.0409, -118.3473)"
190710045,05/01/2019,05/01/2019,0120,07,Wilshire,0782,997,TRAFFIC COLLISION,3011 3028 3034 3037 3101 3401 3701,18,,,101,STREET,LA CIENEGA,SAWYER,"(34.0426, -118.3764)"
190710046,05/03/2019,05/03/2019,0855,07,Wilshire,0723,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4007,29,M,W,101,STREET,CRESCENT HEIGHTS             BL,1ST                          ST,"(34.0743, -118.3658)"
190710048,05/03/2019,05/02/2019,1700,07,Wilshire,0773,997,TRAFFIC COLLISION,4007 3004 3026 3035 3036 3101 3401 3701,50,F,H,101,STREET,VENICE                       BL,HAUSER                       BL,"(34.0442, -118.3586)"
190710049,05/03/2019,05/03/2019,1324,07,Wilshire,0765,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701,65,F,B,101,STREET,LA BREA                      AV,SAN VICENTE                  BL,"(34.0504, -118.3442)"
190710051,05/04/2019,05/03/2019,1710,07,Wilshire,0721,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4007,45,M,H,101,STREET,WILLAMAN,BURTON                       WY,"(34.0722, -118.3806)"
190710053,05/04/2019,05/03/2019,1915,07,Wilshire,0763,997,TRAFFIC COLLISION,4007 3004 3026 3035 3037 3101 3401 3701,54,M,W,101,STREET,FAIRFAX                      AV,PICO                         BL,"(34.0515, -118.3667)"
190710056,05/04/2019,05/04/2019,0705,07,Wilshire,0762,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4007,32,M,H,101,STREET,LA CIENEGA                   BL,PICO                         BL,"(34.0529, -118.3762)"
190710065,05/04/2019,05/02/2019,1545,07,Wilshire,0719,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,48,F,O,101,STREET,LARCHMONT                    BL,BEVERLY                      BL,"(34.0762, -118.3236)"
190710089,05/05/2019,05/05/2019,1100,07,Wilshire,0719,997,TRAFFIC COLLISION,3004 3026 3036 3101 3401 3701,31,M,W,101,STREET,MELROSE,LARCHMONT,"(34.0835, -118.3237)"
190710067,05/04/2019,05/03/2019,1530,07,Wilshire,0727,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,62,M,W,101,STREET,1ST                          ST,ORANGE                       DR,"(34.0736, -118.3419)"
